ticket_id,config_identifier,router_family,base_model_key,escalation_model_key,memory_mode,ticket_text,gold_label,predicted_category,generated_predicted_category,final_answer,resolution_steps,reasoning,escalated,escalation_flags,parse_error,validation_error,generation_valid,usable_output,raw_response_saved,total_tokens,cost_usd,latency_ms,deterministic_gold_score,manual_quality_score,manual_category_understanding,manual_answer_actionable,manual_answer_complete,manual_resolution_steps_correct,manual_escalation_appropriate,manual_policy_grounded,manual_reviewer_notes,anonymous_system_id,gold_resolution_summary,gold_resolution_steps,gold_acceptance_criteria,gold_review_status,sample_source
4407,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,configure and personalize outlook on new laptop tickets hello please tickets assigned queue provide cable personalize thank help kind regards leader mobile,Purchase,Administrative rights,Access,"To configure and personalize Outlook on a new laptop, first ensure the correct email profile is set up. If the mailbox is not found, confirm its existence and active status. Then, personalize Outlook settings according to user preferences. If issues persist, check for approved mobile devices and security policies.","[""Confirm mailbox exists and is licensed/active"", ""Check that user has the correct mailbox permissions"", ""Configure email profile using standard auto-discovery settings"", ""Personalize Outlook settings according to user preferences"", ""For mobile, confirm approved mail client and security policies""]","The ticket request involves configuring and personalizing Outlook on a new laptop, which falls under the category of Email Access and Configuration. The steps involve setting up the email profile, confirming the mailbox, and personalizing Outlook settings.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1294,0.000647,2203.7386291194707,0.7479162800201097,6,0,1,1,2,2,2,Low category alignment.,System A,Configure and personalize Outlook on new laptop,"[""1. Confirm mailbox exists and is licensed/active."", ""2. Check that user has the correct mailbox permissions (own mailbox, shared mailboxes)."", ""3. Configure email profile using standard auto-discovery settings."", ""4. Personalize Outlook settings according to user preferences (e.g., signatures, rules)."", ""5. For mobile, confirm approved mail client and security policies (MDM, device encryption)."", ""6. Sync mail and confirm sending/receiving works."", ""7. Verify that all personalized settings are correctly applied and functioning as expected.""]","[""Email is successfully configured on the new laptop with personalized settings."", ""User can send and receive emails without issues."", ""Personalized features such as signatures and rules are correctly applied.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4407,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,configure and personalize outlook on new laptop tickets hello please tickets assigned queue provide cable personalize thank help kind regards leader mobile,Purchase,Administrative rights,Access,Tickets should be reassigned based on the correct category and owner. Ensure the ticket is routed to the appropriate team for Outlook configuration and personalization tasks.,"[""Review ticket description for correct category."", ""Update ticket to IT or Help Desk queue."", ""Confirm mailbox and permissions exist."", ""Configure email profile using standard settings.""]","The request involves configuring and personalizing Outlook, which falls under email access and configuration but may need reassessment for correct routing.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,943,0.0006600999999999999,2992.1451041009277,0.6163531309126896,3,0,1,0,1,2,0,Low category alignment.; Misses key requirements from gold summary/criteria.; Low policy/gold grounding.,System F,Configure and personalize Outlook on new laptop,"[""1. Confirm mailbox exists and is licensed/active."", ""2. Check that user has the correct mailbox permissions (own mailbox, shared mailboxes)."", ""3. Configure email profile using standard auto-discovery settings."", ""4. Personalize Outlook settings according to user preferences (e.g., signatures, rules)."", ""5. For mobile, confirm approved mail client and security policies (MDM, device encryption)."", ""6. Sync mail and confirm sending/receiving works."", ""7. Verify that all personalized settings are correctly applied and functioning as expected.""]","[""Email is successfully configured on the new laptop with personalized settings."", ""User can send and receive emails without issues."", ""Personalized features such as signatures and rules are correctly applied.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,"To create a new project code for the 'Canary' platform in Liverpool, UK, follow these steps: Verify the project details and requirements. Create the project code in the system. Attach the setup form and any additional comments or requirements. Ensure the project is assigned to the correct location and technical program.","[""Verify project details and requirements."", ""Create the project code in the system."", ""Attach the setup form and additional comments."", ""Assign the project to the correct location and technical program."", ""Review and finalize the project setup.""]","The request involves creating a new project code with specific details and attachments, which falls under internal project management.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1203,0.0072180000000000005,4216.930333059281,0.6338477340176916,7,2,1,1,2,2,2,Acceptable scoring across all dimensions.,System D,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,A new project code named 'platform' needs to be created for the Liverpool location. Please review the attached setup form and confirm the details.,"[""Review attached setup form."", ""Confirm project details."", ""Create new project code 'platform'."", ""Assign code to Liverpool location."", ""Notify relevant parties of assignment.""]","The request pertains to initiating a new project code within the Liverpool location, aligning with internal project management processes.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1116,0.0033480000000000003,2136.664482066408,0.5665028860717557,5,2,1,1,1,2,1,Acceptable scoring across all dimensions.,System B,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,A new project code named 'platform' needs to be created for the Liverpool location. Please review the attached setup form and confirm the details.,"[""Review attached setup form."", ""Confirm project code details."", ""Create new project code 'platform'."", ""Assign code to Liverpool location."", ""Notify relevant parties of assignment.""]","The request pertains to initiating a new project code within the Liverpool location, aligning with internal project management processes.",True,"{""needs_human"": false, ""needs_llm_escalation"": true, ""policy_gap"": false, ""reasons"": [""long_ticket""]}",,,True,True,True,2509,0.004047,4349.084016866982,0.5670844629899848,5,2,1,1,1,1,1,Unnecessary escalation flagged.,System C,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,slm_dominant__base_slm2__esc_llm2__mem_rag_bm25,slm_dominant,slm2,llm2,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,A new project code named 'platform' needs to be created for the Liverpool location. Please review the attached setup form and confirm the details.,"[""Review attached setup form."", ""Confirm project details."", ""Create new project code 'platform'."", ""Assign code to Liverpool location."", ""Notify relevant parties of assignment.""]","The request pertains to initiating a new project code within the Liverpool location, aligning with internal project management processes.",True,"{""needs_human"": false, ""needs_llm_escalation"": true, ""policy_gap"": false, ""reasons"": [""long_ticket""]}",,,True,True,True,2207,0.004111699999999999,2752.8105420060456,0.5665028860717557,5,2,1,1,1,1,1,Unnecessary escalation flagged.,System E,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,"Please create a new code for the project with a suitable name and platform. Manage the code yourself. If you require further information, kindly let us know. The project is located in Liverpool, Kingdom.","[""Create a new code with a suitable name for the project"", ""Assign the code to the project"", ""Manage the code yourself"", ""Provide further information if required""]","The ticket request is for creating a new code for a project. The project details are provided, including the location.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1392,0.000696,1750.4951211158186,0.5874626734667288,8,2,1,2,2,2,2,Acceptable scoring across all dimensions.,System A,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4556,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,new project code for code has assigned hi setting assign thank kind regards engineer november code has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location kingdom liverpool liverpool summary code additional comments requirements code hi please create code code name platform give write myself manage code please let require further information kind regards technical programme id canary assign reference assignment summary code location kingdom liverpool liverpool attachments setup form please link kind regards ref msg,Internal Project,Internal Project,Internal Project,"Provide a unique, descriptive name that reflects the project’s purpose or features.","[""Identify key project features."", ""Brainstorm names related to these features."", ""Select a unique, descriptive name.""]","The request is for a project code name, which requires a clear and relevant name based on the project’s characteristics.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1091,0.0007637,3146.675496129319,0.5295147549967147,3,2,1,0,0,2,0,Misses key requirements from gold summary/criteria.; Low alignment with gold resolution steps.; Low policy/gold grounding.; Very short answer.,System F,Create new project code for internal project,"[""1. Verify project details and requirements with the requester."", ""2. Create a new project code in the system following the internal project guidelines."", ""3. Assign the project code to the correct location (Kingdom, Liverpool, Liverpool) and ensure it is linked to the relevant department."", ""4. Set up the project with the required settings and configurations, including any specific platform needs as mentioned."", ""5. Review the project budget and cost allocation to ensure accuracy and alignment with financial policies."", ""6. Update the project details in the tracking system and confirm the setup with the requester."", ""7. Tag the project assets according to the Hardware Asset Tagging and Tracking policy."", ""8. Confirm that all necessary documentation, such as the setup form, is completed and linked to the project.""]","[""The new project code is created and verified within the system."", ""The project code is correctly assigned to the specified location and department."", ""All required settings and configurations are applied according to the project requirements."", ""The project budget and cost allocation are reviewed and updated as necessary.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,Miscellaneous,"To create and assign a ServiceNow ticket, follow these steps: Log in to ServiceNow, click on 'Create New' under the 'Tickets' tab, fill in the required details including subject and description, assign the ticket to the appropriate user, and save. Ensure all pending changes are updated and closed in the ticket.","[""Log in to ServiceNow and navigate to the 'Tickets' tab."", ""Click on 'Create New' to start a new ticket."", ""Fill in the required details including subject, description, and assign the ticket to the appropriate user."", ""Ensure all pending changes are updated and closed in the ticket."", ""Save the ticket and notify the relevant parties.""]","The request involves creating and assigning a ServiceNow ticket to update and close pending changes, which falls under the category of Service Management.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1170,0.00702,4667.9086370859295,0.641775696622323,4,0,1,1,1,2,1,Low category alignment.,System D,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,Miscellaneous,"To address the request, you need to create and assign ServiceNow tasks to update and close the pending change requests. Ensure all necessary details are included in the task creation process.","[""Identify pending change requests needing updates."", ""Create ServiceNow tasks for each pending change."", ""Assign tasks to appropriate team members."", ""Update task status once changes are implemented."", ""Close tasks upon completion and verification.""]",The request pertains to managing ServiceNow tasks for updating and closing change requests. It does not align directly with HR onboarding or access management but rather with IT service management processes.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1085,0.0032549999999999996,2457.211760105565,0.6213903693166193,5,0,1,1,2,2,1,Low category alignment.,System B,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,,"To progress ServiceNow changes, follow these steps: 1. Assign the changes to a ServiceNow ticket. 2. Update the records as needed. 3. Mark the changes as 'Ready to Close'. 4. Close the ticket once all changes have been implemented.","[""Assign the changes to a ServiceNow ticket"", ""Update the records as needed"", ""Mark the changes as 'Ready to Close'"", ""Close the ticket once all changes have been implemented""]",The request is about progressing ServiceNow changes and updating records. The steps provided ensure that the changes are properly tracked and implemented.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",Model output is not valid JSON.,,True,False,True,1346,0.000673,1780.6335838977247,0.6388384189676852,6,0,2,1,2,2,2,Low category alignment.,System C,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,slm_dominant__base_slm2__esc_llm2__mem_rag_bm25,slm_dominant,slm2,llm2,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,Miscellaneous,"ServiceNow changes require creation, assignment, updates, and closure. Ensure all steps are documented and followed through properly.","[""Create ServiceNow change record"", ""Assign SN number"", ""Update change status to in-progress"", ""Close change upon completion""]",Request involves ServiceNow change management processes which need clear documentation and tracking.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1039,0.0007273000000000001,1102.0448100753129,0.5737587564003578,4,0,1,1,1,2,1,Low category alignment.,System E,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,,"To progress ServiceNow changes, follow these steps: 1. Assign the changes to a ServiceNow ticket. 2. Update the records as needed. 3. Mark the changes as 'Ready to Close'. 4. Close the ticket once all changes have been implemented.","[""Assign the changes to a ServiceNow ticket"", ""Update the records as needed"", ""Mark the changes as 'Ready to Close'"", ""Close the ticket once all changes have been implemented""]",The request is about progressing ServiceNow changes and updating records. The steps provided ensure that the changes are properly tracked and implemented.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",Model output is not valid JSON.,,True,False,True,1346,0.000673,1810.9822508413345,0.6388384189676852,6,0,2,1,2,2,2,Low category alignment.,System A,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4954,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,changes that need to be progressed service now changes progressed hello please create assign sn update records ready closed these changes pending task created please let more details subject needed thanks,Miscellaneous,Miscellaneous,Miscellaneous,"ServiceNow changes require creation, assignment, updates, and closure. Ensure all steps are documented and followed through properly.","[""Create ServiceNow change record"", ""Assign SN number"", ""Update change status to in-progress"", ""Close change upon completion""]",Request involves ServiceNow change management processes which need clear documentation and tracking.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1039,0.0007273000000000001,1127.795038977638,0.5737587564003578,4,0,1,1,1,2,1,Low category alignment.,System F,Progress ServiceNow changes and update records,"[""Identify and verify the specific changes that need to be progressed in ServiceNow"", ""Create a pending task for each identified change"", ""Assign the tasks to the relevant teams based on the nature of the changes"", ""Update ServiceNow records to reflect the initiation of the changes"", ""Monitor the progress of the changes and ensure they are executed as planned"", ""Close the ticket once all changes are verified to be complete"", ""Notify all relevant stakeholders about the completion of the changes and any impacts""]","[""All changes are progressed successfully according to the ServiceNow guidelines"", ""ServiceNow records are updated accurately reflecting the current status of the changes"", ""Stakeholders are informed about the changes and their outcomes""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4977,llm_only__base_llm1__mem_rag_bm25,llm_only,llm1,,rag_bm25,new columns for employee details report columns details report hi kindly asking amend details report details attached excel questions please let please thank analyst,Internal Project,Miscellaneous,Miscellaneous,"To add new columns to the employee details report, first confirm the specific columns needed. Then, update the report template with these columns and test the changes. Ensure the report is correctly formatted and exported to Excel. If issues persist, check user permissions and clear the browser cache.","[""Confirm the specific columns to be added to the report."", ""Update the report template with the new columns."", ""Test the report to ensure the new columns are correctly displayed."", ""Check user permissions for the reporting module."", ""Clear the browser cache if the report does not display correctly.""]","The request involves modifying an existing report to include new columns, which is a common task in report generation.",False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1080,0.0064800000000000005,4193.250685930252,0.5955817771647873,4,0,1,1,1,2,1,Low category alignment.,System D,Amend employee details report columns,"[""Validate the requester's role and legal basis for accessing HR data."", ""Identify the required fields, date ranges, and format (Excel) for the employee details report."", ""Confirm the exact report, filters, and export format needed for the amendment."", ""Attempt to reproduce the issue using a test or admin account to ensure the problem is understood."", ""Check user permissions for reporting modules to ensure access rights are correct."", ""Clear browser cache or test in an alternate browser if the report is web-based."", ""Log any errors encountered and coordinate with the application owner for necessary fixes."", ""Use HR reporting tools to generate the report with the updated column details provided in the attached Excel file.""]","[""The employee details report is generated successfully with the new columns specified in the attached Excel file."", ""All requested amendments to the report columns are accurately reflected in the final report output.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4977,llm_only__base_llm2__mem_rag_bm25,llm_only,llm2,,rag_bm25,new columns for employee details report columns details report hi kindly asking amend details report details attached excel questions please let please thank analyst,Internal Project,Miscellaneous,Miscellaneous,"To amend the employee details report with new columns, follow these steps: confirm the required changes, ensure you have the necessary permissions, and apply the modifications in the report template. If issues persist, check for any system errors and escalate if needed.","[""Confirm the exact changes needed."", ""Check user permissions for report modifications."", ""Apply changes in the report template."", ""Log any encountered errors."", ""Escalate if errors persist or affect critical reports.""]",The request pertains to modifying an existing report template to include additional columns based on provided specifications. This aligns with typical report generation and export issues.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1031,0.0030930000000000003,2502.8610911685973,0.5823112159604402,4,0,1,1,1,2,1,Low category alignment.,System B,Amend employee details report columns,"[""Validate the requester's role and legal basis for accessing HR data."", ""Identify the required fields, date ranges, and format (Excel) for the employee details report."", ""Confirm the exact report, filters, and export format needed for the amendment."", ""Attempt to reproduce the issue using a test or admin account to ensure the problem is understood."", ""Check user permissions for reporting modules to ensure access rights are correct."", ""Clear browser cache or test in an alternate browser if the report is web-based."", ""Log any errors encountered and coordinate with the application owner for necessary fixes."", ""Use HR reporting tools to generate the report with the updated column details provided in the attached Excel file.""]","[""The employee details report is generated successfully with the new columns specified in the attached Excel file."", ""All requested amendments to the report columns are accurately reflected in the final report output.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
4977,slm_dominant__base_slm1__esc_llm2__mem_rag_bm25,slm_dominant,slm1,llm2,rag_bm25,new columns for employee details report columns details report hi kindly asking amend details report details attached excel questions please let please thank analyst,Internal Project,Miscellaneous,Miscellaneous,"To add new columns to the employee details report in Excel, follow these steps: 1. Open the report in Excel. 2. Right-click on an existing column header and select 'Insert'. 3. Enter the new column name in the 'Insert' dialog box. 4. Click 'OK' to create the new column. 5. Populate the new column with the desired data. If you encounter any issues, please let us know.","[""Open the report in Excel"", ""Right-click on an existing column header and select 'Insert'"", ""Enter the new column name in the 'Insert' dialog box"", ""Click 'OK' to create the new column"", ""Populate the new column with the desired data""]",The user is requesting to add new columns to an existing report in Excel. The steps provided are a general guide to adding columns in Excel.,False,"{""needs_human"": false, ""needs_llm_escalation"": false, ""policy_gap"": false, ""reasons"": []}",,,True,True,True,1298,0.000649,1898.8825271371752,0.5631908762443939,5,0,2,1,1,2,1,Low category alignment.,System C,Amend employee details report columns,"[""Validate the requester's role and legal basis for accessing HR data."", ""Identify the required fields, date ranges, and format (Excel) for the employee details report."", ""Confirm the exact report, filters, and export format needed for the amendment."", ""Attempt to reproduce the issue using a test or admin account to ensure the problem is understood."", ""Check user permissions for reporting modules to ensure access rights are correct."", ""Clear browser cache or test in an alternate browser if the report is web-based."", ""Log any errors encountered and coordinate with the application owner for necessary fixes."", ""Use HR reporting tools to generate the report with the updated column details provided in the attached Excel file.""]","[""The employee details report is generated successfully with the new columns specified in the attached Excel file."", ""All requested amendments to the report columns are accurately reflected in the final report output.""]",auto_approved,RouterGym\results\analysis_outputs\gold_resolution_eval\gold_matched_production_outputs.jsonl
